crown_id	ACRU	LIST	OTHER	PIEL	PIPA	PITA	QUGE	QULA	QUNI	
624	0.00000000682105562004	0.00000000000031792724	0.00000037122099938194	0.00000151046303560453	0.06481681845066687708	0.00003581861793181007	0.00000008322393103156	0.93107237578117751919	0.00407301542088419656	
624	0.00000000182221061237	0.00000000000003828280	0.00000013149935847943	0.00000041394063986154	0.02305851583365845642	0.00000333551479283572	0.00000002475370829854	0.97425786085527010805	0.00267971578032298813	
624	0.00000000243916375131	0.00000000000008882779	0.00000016191175215408	0.00000061851945810784	0.01386233176451301397	0.00000314171554559834	0.00000003675240025727	0.98500510029216092889	0.00112860660491738516	
624	0.00000003435186925618	0.00000000000335660325	0.00000153393806639451	0.00000797832208705429	0.44692067541746882675	0.00182294034686631074	0.00000022646955431118	0.53003662687528030339	0.02120998427545089937	
624	0.00000000294897298870	0.00000000000007532970	0.00000023296242357760	0.00000056611559737244	0.03024484040071341931	0.00000662200477075372	0.00000004518365603697	0.96634524397999099765	0.00340244640379962866	
624	0.00000001717664734664	0.00000000000083814859	0.00000115974044115031	0.00000207992233317655	0.24100151108868292371	0.00023180775532809575	0.00000015176574261085	0.73613486715519305115	0.02262840539479375399	
624	0.00000000166093160201	0.00000000000003859151	0.00000014984427342568	0.00000028536406358832	0.02215600388430835274	0.00000346156384609295	0.00000002935751794318	0.97448346601656521404	0.00335660230845521166	
624	0.00000000848340130668	0.00000000000026818965	0.00000049216346177129	0.00000163344959682067	0.11086029602259352134	0.00004942081227254763	0.00000006013907528839	0.87920261120707898783	0.00988547772225152437	
624	0.00000002347200431322	0.00000000000124430033	0.00000109573575651099	0.00000635203118746415	0.28435570705254148427	0.00056151860660332009	0.00000016097618273716	0.68693204573311394956	0.02814309639136575170	
624	0.00000001816669029457	0.00000000000116849237	0.00000085899893625685	0.00000339537105541134	0.20377940977590180971	0.00037425190584694382	0.00000015151596952715	0.78353417646710143973	0.01230773779732990091	
624	0.00000000304359059571	0.00000000000005729296	0.00000031102917181691	0.00000048684661885134	0.03157461666392884225	0.00000443897186010537	0.00000005936230480059	0.96258784523922669152	0.00583223884324096404	
624	0.00000001455269914676	0.00000000000081902219	0.00000089685114372558	0.00000200315807788715	0.10243688165761227760	0.00019440389333133843	0.00000010416055232565	0.88360361219430993973	0.01376208353145446858	
624	0.00000002279969118167	0.00000000000162841158	0.00000146471484531702	0.00000344106997855625	0.21995180996782615068	0.00046091262487554536	0.00000016436483632732	0.75416067597210911799	0.02542150848420943188	
621	0.00000000011635171658	0.00000000000034253531	0.00000000143610381748	0.00000182588182117561	0.92994682776363701837	0.07004480493061943092	0.00000001353886011405	0.00000256740270730072	0.00000395892955699987	
621	0.00000000103135931153	0.00000000000116319441	0.00000001222529561089	0.00000703207879716011	0.92920164693114670751	0.07056648702539412843	0.00000003571323945512	0.00014403777258658809	0.00008074722101792253	
621	0.00000000054065111317	0.00000000000106052947	0.00000000610582461432	0.00000478188937939414	0.88683603003730515635	0.11309560987410945121	0.00000002541938787371	0.00003515019548245130	0.00002839593679932743	
621	0.00000000024331580875	0.00000000000065421756	0.00000000295964882067	0.00000383333805956249	0.81772406626610016911	0.18225604669797187962	0.00000001603780772381	0.00000754335873524768	0.00000849109770674337	
621	0.00000000060791512049	0.00000000000089946095	0.00000000798228051890	0.00000447131100944475	0.92882881010628071117	0.07106456384298252826	0.00000003002622349159	0.00005203972193288617	0.00005007640047592769	
621	0.00000000033006362876	0.00000000000063201215	0.00000000465162463067	0.00000295965166272308	0.93833105041337705465	0.06163295450910466489	0.00000002408617875918	0.00001581545034767656	0.00001719090700900838	
621	0.00000000118372901197	0.00000000000140185355	0.00000001386250819639	0.00000596705269515086	0.94489375033525868641	0.05486190743090772759	0.00000004498733441547	0.00015541381942134905	0.00008290132674358664	
621	0.00000000027553169616	0.00000000000054270431	0.00000000351239730050	0.00000410124515945403	0.87183192018385780031	0.12813406059703122408	0.00000001469724758734	0.00001439433519557715	0.00001550515303657119	
621	0.00000000031956038789	0.00000000000058814159	0.00000000446468935114	0.00000348521642135566	0.91997717590843353097	0.07998546947172294197	0.00000002024501227411	0.00001671420358058671	0.00001713016999139093	
621	0.00000000010097180359	0.00000000000035821515	0.00000000109675233249	0.00000246161004689261	0.84208436753959559073	0.15790822072731089398	0.00000001013965143047	0.00000198377294279583	0.00000295501237002368	
621	0.00000000106600994448	0.00000000000138881313	0.00000001422213030591	0.00000650440439949472	0.90491738940685528814	0.09488072792686846890	0.00000003898606011116	0.00011380090557619835	0.00008152308071127402	
621	0.00000000008398233446	0.00000000000048401091	0.00000000067837420819	0.00000298640548840555	0.74506322026497484590	0.25493145604499212187	0.00000000834805638011	0.00000105253256661887	0.00000127564108114855	
621	0.00000000009175541162	0.00000000000029565464	0.00000000115456924952	0.00000215638863475964	0.89509075636421742139	0.10490273584819856389	0.00000001032532544297	0.00000170322299810212	0.00000263660400548802	
621	0.00000000038195955086	0.00000000000086166573	0.00000000424102779825	0.00000426944191514761	0.87263061593800472782	0.12732853242422551010	0.00000002003532981954	0.00001929380472326473	0.00001726373195243514	
621	0.00000000015087485546	0.00000000000044259420	0.00000000170220317665	0.00000256600584856485	0.87347032803466451156	0.12651802169221779137	0.00000001263507694907	0.00000380132478451911	0.00000526845388713557	
621	0.00000000024132349861	0.00000000000055361124	0.00000000298881467762	0.00000312447161181316	0.90292282761266517976	0.09705371893330347333	0.00000001711178183844	0.00000947665381233540	0.00001083198613366090	
621	0.00000000020517114889	0.00000000000065002090	0.00000000226300640897	0.00000388822655115696	0.78901163926742412524	0.21097406973538138097	0.00000001390391998757	0.00000462139171242673	0.00000576500618327583	
621	0.00000000041603023593	0.00000000000105595221	0.00000000444278336329	0.00000538173009754601	0.81098099516302690759	0.18898343484005916681	0.00000002110841854463	0.00001656159769765380	0.00001360070083057742	
621	0.00000000022253045534	0.00000000000048877268	0.00000000277239491523	0.00000378109045843701	0.85790161165265821364	0.14207379198952552191	0.00000001309279352708	0.00000954926965858957	0.00001124990949156542	
621	0.00000000116692932381	0.00000000000153892235	0.00000001454209503837	0.00000689897043974910	0.90169049813873336507	0.09809350866376888300	0.00000003907035785020	0.00013232411195502575	0.00007671533418185996	
621	0.00000000077577591376	0.00000000000129252957	0.00000000895214162891	0.00000603397311018165	0.87811572319394515240	0.12176627167661478734	0.00000002852041524881	0.00006612526151908266	0.00004580764518537444	
621	0.00000000557098336664	0.00000000000487802728	0.00000008433187266469	0.00000972276679330276	0.96952520152625787375	0.02667699199179159042	0.00000020207345625080	0.00276504346087744690	0.00102274827308935340	
621	0.00000000360493569778	0.00000000000352071818	0.00000005455389159083	0.00000777582061126475	0.96677389411193925817	0.03151021867950060812	0.00000012830448829122	0.00109197869148821842	0.00061594622962427329	
615	0.00000001222265986412	0.00000000001140159555	0.00000020628085186117	0.00001494665799649650	0.96061511676632171941	0.03120238896665821632	0.00000034749016549267	0.00680782153707289780	0.00135916006687199025	
615	0.00000000086904276468	0.00000000000137228847	0.00000001288713686287	0.00000692130730473726	0.87544381484066624566	0.12447185496924537129	0.00000003186166918869	0.00004313899711078170	0.00003422426645176091	
615	0.00000000308772933608	0.00000000000433976436	0.00000003989513422312	0.00001401229070223485	0.77470833595823063167	0.22482292246962659599	0.00000005189246787005	0.00031954733333140441	0.00013508706843782620	
615	0.00000000547177601271	0.00000000000588954269	0.00000006754109239189	0.00001438718294517154	0.83479751183063821696	0.16392206474373405278	0.00000008791207645162	0.00093879172558291137	0.00032708358626525529	
615	0.00000000286382768950	0.00000000000390875142	0.00000003683989908719	0.00001229412511690506	0.78168464642909341045	0.21789138217256495689	0.00000005171532924255	0.00027990800901610589	0.00013167784124389669	
615	0.00000000912027487409	0.00000000000796133079	0.00000020027806769423	0.00001019262815657287	0.96592627879491566034	0.02926856117874456625	0.00000030091295433441	0.00333163803678403030	0.00146281904214058678	
615	0.00000001207673338868	0.00000000000940699197	0.00000024610758011778	0.00001203400763839088	0.95944731014674400349	0.02811096339056760179	0.00000034263315594532	0.00985548750796905355	0.00257360412020437744	
615	0.00000001036620945197	0.00000000000835864258	0.00000021239694939467	0.00000954435534117968	0.97260454499103432546	0.02067006876196420678	0.00000028174782878634	0.00523039875652963736	0.00148493861578431969	
615	0.00000001345599135545	0.00000000000894619380	0.00000026191577778541	0.00001602113781512337	0.95387581389810582877	0.03100159407030807571	0.00000029202969026556	0.01215746930766028154	0.00294853417570513712	
614	0.00000000015476381777	0.00000000000048064427	0.00000000152688621787	0.00000476511422686796	0.70564068094973075862	0.29434645831065214816	0.00000000852506592385	0.00000356521018788664	0.00000452020800598112	
614	0.00000000020634447323	0.00000000000031532539	0.00000000295977452875	0.00000277294332973610	0.94606632165581083793	0.05390623053718388707	0.00000001552793397045	0.00001161951383949243	0.00001303665546772193	
614	0.00000000020080056911	0.00000000000044108764	0.00000000258366588094	0.00000502600479934809	0.78203044108294805792	0.21794763614949269614	0.00000001063281599985	0.00000705625036016349	0.00000982709467615848	
614	0.00000000083504962757	0.00000000000091889644	0.00000001018218310595	0.00000672479889265330	0.91953321893155548494	0.08028660551779763510	0.00000003265412532176	0.00009701003436037356	0.00007639704511677965	
614	0.00000000073482435951	0.00000000000085864868	0.00000001384585406978	0.00000345007839084076	0.93582454237274348419	0.06402431146967330067	0.00000003457563080391	0.00007075940484312752	0.00007688751718133477	
614	0.00000000010851065991	0.00000000000037742703	0.00000000097041202295	0.00000294924729209321	0.82634034213158014115	0.17365203152696198630	0.00000000925669979640	0.00000201654663273045	0.00000265021153334344	
614	0.00000000038941775227	0.00000000000043645558	0.00000000545404116445	0.00000585540322889745	0.85656334345063522839	0.14335244489376533505	0.00000001185070757876	0.00003606325001469128	0.00004227530775292408	
614	0.00000000005881239939	0.00000000000037461392	0.00000000049125378997	0.00000272904334400279	0.54633432397470316211	0.45366152519752112049	0.00000000463664381878	0.00000066387613134325	0.00000075272121567038	
614	0.00000000085595540204	0.00000000000112334101	0.00000000942320188058	0.00000808480211511299	0.84617482087257933632	0.15367371688330139223	0.00000002264807980707	0.00008970152920494514	0.00005364298443891033	
614	0.00000000195766433187	0.00000000000152220180	0.00000002495327839830	0.00000929863402050778	0.93422153547337316581	0.06512463994501413445	0.00000004853422056797	0.00044198011248101530	0.00020247038842568138	
614	0.00000000046735489800	0.00000000000064150599	0.00000000613961809901	0.00000517862083064733	0.90158993050871338859	0.09833433808683064714	0.00000002244603052479	0.00003493407898136314	0.00003558965099893836	
614	0.00000000009298441820	0.00000000000028255431	0.00000000097241628302	0.00000272379952987160	0.86332424641630145512	0.13666833853137913546	0.00000000892655731614	0.00000189689265386866	0.00000278436789520362	
614	0.00000000137089670812	0.00000000000135353329	0.00000002896056113662	0.00000409558654618701	0.93163755864185127109	0.06801925605793042451	0.00000005144249816256	0.00016163336503485076	0.00017737457332778499	
614	0.00000000015349932192	0.00000000000026017090	0.00000000274965005637	0.00000113269217302614	0.97950534225434227054	0.02047497402557563878	0.00000001989267792814	0.00000671273407499526	0.00001181549774663061	
613	0.00000001730091137809	0.00000000000177225800	0.00000049194117695143	0.00001491371264895592	0.73329235702288675380	0.00185992231784375215	0.00000015981879923286	0.22665040922523532751	0.03818172865872536403	
613	0.00000000315169586932	0.00000000000175840561	0.00000005231218188940	0.00000950218074930154	0.97052103004742107384	0.02702819574963208002	0.00000010692427644059	0.00120342044672397007	0.00123768918556099966	
613	0.00000000015838499641	0.00000000000001884789	0.00000003420679996236	0.00000008501626384721	0.01209758862919754936	0.00000003199275068231	0.00000004654972727939	0.98787536239331097399	0.00002685105354580753	
613	0.00000001635507084437	0.00000000000553461545	0.00000041900443191917	0.00001935022739160574	0.93627652918556325545	0.01412379350980157329	0.00000023883376340616	0.03933284042816004300	0.01024681245028286752	
613	0.00000000304210963105	0.00000000000154333340	0.00000005631507003029	0.00000835503635589853	0.97540535625615865101	0.02182392031437204588	0.00000010491376918537	0.00143864972833649654	0.00132355439228460346	
613	0.00000000136783656714	0.00000000000082742506	0.00000001768823885741	0.00000647562858097347	0.98087163285202028096	0.01845999785403344001	0.00000005285867002305	0.00033976984172090583	0.00032205190807169061	
613	0.00000000188816773836	0.00000000000109910462	0.00000002636119485520	0.00000682603064426920	0.97848731865685689701	0.02015593223387445940	0.00000007288691728492	0.00071616076803573286	0.00063366117320965819	
613	0.00000000992376583215	0.00000000000259956211	0.00000025227964667936	0.00001602328261921675	0.93385832369145604925	0.00953627941253227737	0.00000014054998569379	0.04268306314832060605	0.01390590770907408624	
613	0.00000001009281891131	0.00000000000354892125	0.00000020114473682267	0.00001714900784943668	0.95392704644212300558	0.01518942844666369869	0.00000016885642083703	0.02340354719687171361	0.00746244880896671306	
613	0.00000000026118570248	0.00000000000003127667	0.00000005201292366235	0.00000015404146213813	0.01083113817244227631	0.00000005369689728355	0.00000008528997321411	0.98914174123979659026	0.00002677528528769856	
613	0.00000001265535240865	0.00000000000243975774	0.00000033900708353924	0.00001595645422824510	0.87640136198359563924	0.00436191248021846126	0.00000015662343532177	0.09731501042898507703	0.02190525036466154513	
613	0.00000000265427030997	0.00000000000139180477	0.00000004200340370923	0.00000915785588358735	0.97365537333503182627	0.02430666755611918944	0.00000008985592517444	0.00102132875211328133	0.00100733798586107211	
