Crown_id	ACRU	LIST	OTHER	PIEL	PIPA	PITA	QUGE	QULA	QUNI	
162	1.9527865867316746e-07	1.8383378174475563e-08	9.81074305971645e-08	1.9455727965818177e-06	0.999699487783472	1.6152619886455806e-05	6.643876783535808e-05	0.00010945264029094283	0.00010621084625150641	
490	0.0002375065695160594	0.00013103957691081548	0.9981209536708336	5.1212609777419303e-05	0.000355880635221718	2.1131093555098186e-05	0.0001982213695232267	0.00040183040336674625	0.0004822240712953108	
378	0.0029748268849455403	0.004911861058813201	0.8755759287591103	0.00017870474090771942	0.003115876008452052	0.00012796701534437222	8.686984239437528e-05	0.11229720722798237	0.0007307584620501757	
414	1.2763454673278475e-06	2.5173660832532807e-08	2.484756793073928e-07	2.5126691204013666e-09	0.9999748179747002	3.2229822287444655e-08	5.686026350286242e-06	1.7691739987922636e-05	2.1952166272368048e-07	
213	2.2922805757912397e-06	2.80574011642775e-07	1.7700422846574414e-06	2.386538972663611e-06	0.9995827998961262	7.030596706786735e-06	7.801962928409755e-05	0.0002925597642599964	3.286067777801469e-05	
25	9.57549537490466e-08	5.501698626428654e-08	0.0017929257068542346	0.0007264028726113202	0.997299419583907	0.00013910702223736253	2.9607610870159303e-05	8.635533110023845e-06	3.750898469927534e-06	
482	0.04791130703002107	0.9380685892789754	0.0017898049676578695	0.011077203444239727	4.396269392003583e-05	1.5203468025938322e-06	0.0010980660200142326	7.411761316691494e-07	8.805042237483228e-06	
530	5.730391628132394e-07	2.9435181268194696e-07	1.1009383822817348e-06	1.5311238888601902e-07	0.9803789167229434	3.6127705357797645e-06	0.0062366144541580355	0.013197571573979832	0.00018116303663640902	
606	0.000662263972313828	4.377148707699614e-05	1.5321526097925025e-06	9.448288041975679e-05	0.8631074666734632	5.265995600738415e-06	0.04781913180189935	0.08813524078630681	0.00013084425030956674	
156	1.0125399612525694e-06	2.7794330883977724e-06	0.004614953929624256	0.0006658479514731721	0.9925964350440085	9.363908412810481e-05	0.0017463825665459123	0.00019840732655608464	8.054212461417204e-05	
270	0.007106631845879149	3.3126122128885504e-05	4.664470624705905e-05	0.00016208515081796786	0.7785018625943129	0.02229155157629269	0.04628433562119209	0.1426234223595468	0.002950340023582526	
361	3.456061993084116e-05	5.127936635988594e-06	0.00028596977532159616	1.3376732716712093e-05	0.9984157597565398	1.4384031674977873e-05	0.0006764387448627665	0.0004412577171163195	0.00011312468520105851	
292	3.0769256422556896e-07	8.721226441255444e-08	6.918792075355394e-05	3.118311345105534e-05	0.9988172025330257	3.1200409409694534e-05	8.622385122094943e-05	5.278054129587376e-05	0.0009118267260144788	
133	9.15826398698367e-10	1.2655448642646066e-08	1.091371393983357e-06	0.9937008864050509	0.0031212345845659925	0.0030701163833445973	3.459657107626022e-06	1.405644041617415e-05	8.91415868455438e-05	
133	7.357520931058774e-08	3.373279152005946e-07	1.658680737225988e-05	0.9654414970419529	0.030339640481878066	0.00311668775595173	0.00035703095924556307	2.171162866381444e-05	0.0007064344218110231	
25	2.2293330090781217e-07	1.1727566070301068e-08	4.276238424935277e-05	0.022125851162306837	0.8980885655161477	0.0412819522555479	0.0001500212275280764	4.79498383770859e-06	0.03830581780951567	
216	2.127702965905887e-09	5.784483898728165e-10	6.148558907183701e-06	1.3597266419059786e-05	0.9947158926427643	0.00015832286338518295	5.695192658604237e-06	3.510778199572335e-05	0.005065232987718847	
153	5.987094635337089e-07	8.156215878027313e-07	0.006160051196615936	5.131873209908439e-07	0.9936334716976073	1.72334676423295e-06	1.4672757917256482e-05	0.0001484115125443237	3.9741970178521306e-05	
266	9.264108121012807e-05	0.00012579535361051405	5.5106960513378406e-06	1.3048402836138207e-06	2.1444910165465476e-07	4.689152166685206e-14	0.9995358962130708	6.708471374745584e-10	0.00023863669577785495	
352	9.754780298904375e-06	1.0455101997754015e-06	0.00046912464729322907	2.4378505320999602e-05	0.9982044821914351	9.28311906104984e-05	0.0008582563545600527	0.0002155782505411182	0.0001245485697402144	
291	9.659218052872487e-07	2.2231378652982848e-07	0.00014119756632471002	1.0981229578681858e-07	0.9996664356281633	1.6512725282903962e-06	4.828086669193025e-06	0.00013898125884448793	4.560813958241938e-05	
179	1.4092882591138004e-06	1.3682279697545556e-07	6.833252529383986e-05	0.008797777466288558	0.8897659391968123	0.08099148719698683	4.137003850653308e-05	8.654719045882445e-05	0.02024700027459683	
292	2.66868507183052e-08	1.2966042824757061e-08	8.158763236349785e-05	4.385805754650978e-06	0.9994783245252815	2.2721566266247924e-05	8.544536740923768e-07	4.749592751591509e-05	0.0003645904362503822	
478	3.87115024280029e-05	1.4630933698366401e-05	0.00022676647606663586	1.0545931682634598e-05	0.010906033482783599	1.0636302379514029e-05	0.00034102670567099584	0.988326874585847	0.00012477407944314143	
52	0.012042613253563947	0.002952888254443598	0.00139468404020895	0.004812938474241853	0.06948561264472755	0.0005364704951631102	0.3517855068154328	0.5494647700415903	0.007524515980627916	
295	0.019616818254563025	2.6666914243682257e-05	1.958908050388706e-06	2.646406979547749e-05	0.03202003917615076	7.068040795370152e-06	0.9264816084154955	0.021791381967325992	2.7994253579827495e-05	
188	3.3235471753445264e-08	6.788300401729707e-09	1.112919154929627e-06	1.1613515046634768e-07	0.9994253500862181	3.07504487758452e-05	1.6959832426913783e-06	0.0003315960170999799	0.00020933838658583026	
71	1.0865697809806607e-05	0.0007877672530053172	0.05591250348499522	0.0165731410237425	0.020921360079330945	0.9042682507179023	0.0014979119043234841	2.697095074128759e-05	1.228888149110165e-06	
293	1.3672481993157122e-09	3.756448141894445e-11	1.1919564443560534e-07	8.136038395796577e-06	0.9892686778673832	0.0020581811298975624	1.70859338463914e-06	2.54501963138709e-05	0.008637725574167915	
172	4.987538672343946e-08	1.751818561417614e-09	1.4152467662152494e-07	6.808442014806251e-08	0.999987495868958	6.787304145097923e-06	3.103114572113094e-07	2.4711639395375774e-06	2.67411519823999e-06	
111	1.6446914867669745e-06	7.262381806988164e-06	0.00045510308501751554	3.317095941171872e-06	0.9992614833718318	1.847598156547622e-06	6.396781758112431e-05	0.00016891339631141904	3.6460561866625125e-05	
291	3.9792515283582745e-07	1.5760274252583702e-07	0.00032403696392605273	4.661720756511347e-08	0.9995705099732463	2.8285746326792084e-06	1.0096839568104956e-06	9.156479843041108e-05	9.447860704719239e-06	
382	7.357971744801309e-05	9.211916163415145e-06	2.5525064312766706e-08	5.702160648367725e-10	0.0018641018931687629	2.7726402196408045e-14	0.9979957292701699	5.7206048285927795e-05	1.4505945566648302e-07	
