crown_id	ACRU	LIST	OTHER	PIEL	PIPA	PITA	QUGE	QULA	QUNI	
624	1.64345526376e-08	4.20315850559e-11	6.06072706569e-09	2.12774145417e-07	0.889568232197	2.57060151935e-05	9.49835297608e-08	0.105378292255	0.00502743923782	
624	8.49999583581e-09	1.705720043e-11	9.38199686617e-09	4.12218949668e-08	0.794156915105	4.02341492751e-05	3.69229122705e-08	0.195409161944	0.0103935927585	
624	2.94285873854e-08	6.42476356067e-11	1.96483571843e-08	2.57525569883e-07	0.81375915503	6.25362752201e-05	1.24927730554e-07	0.173800085595	0.0123777915055	
624	1.26620555686e-08	4.52006355497e-11	3.70327373754e-09	2.05955100876e-06	0.985315265429	2.5436317392e-05	4.21534649921e-07	0.0118405624269	0.00281623833061	
624	1.39054923465e-08	2.69785056321e-11	6.47599661894e-09	6.98924094676e-08	0.815649608015	2.5995048984e-05	4.77699089581e-08	0.177481623708	0.00684263515727	
624	1.04679379067e-08	4.45959182387e-11	2.10366485136e-09	7.94454186339e-08	0.934291256202	1.18496301277e-05	2.87921362622e-08	0.0624704920174	0.00322628129646	
624	6.49887632281e-09	1.50470118434e-11	6.51250149551e-09	2.2146058822e-08	0.75587158052	2.64910909394e-05	2.05800618999e-08	0.236958601964	0.00714327067228	
624	1.08657808488e-08	3.49850872534e-11	3.39287774511e-09	1.34117242957e-07	0.938095074474	1.84618730444e-05	4.59609080977e-08	0.0569235929209	0.00496267635987	
624	1.0066174437e-08	3.0135720321e-11	2.90011931992e-09	1.71415008898e-06	0.982526391774	2.71429644804e-05	2.24368109963e-07	0.0128956574802	0.00454885626644	
624	1.84771425403e-08	5.49422543841e-11	4.49270326067e-09	5.55894044153e-07	0.935242708174	2.48682144413e-05	1.49974180287e-07	0.0604032102976	0.00432848442134	
624	9.80791015302e-09	1.77649824149e-11	7.68603719166e-09	7.94190357168e-08	0.873504389634	3.18699182482e-05	6.42939380351e-08	0.118261607376	0.00820197184726	
624	1.20010641724e-08	2.13517611537e-11	4.07286849349e-09	2.10285035039e-07	0.948309310034	1.45198261083e-05	1.4522868313e-07	0.0474326940839	0.00424310444724	
624	6.48884440022e-09	2.87484295704e-11	5.52491605352e-09	1.18325994234e-07	0.93447106196	2.37083373874e-05	7.41268252336e-08	0.0604073536241	0.00509767158277	
621	1.00915718364e-09	1.22602421433e-10	1.38677490324e-10	0.000310666661547	0.999497117744	3.05557152784e-06	3.66158285488e-07	6.51654658057e-06	0.000182276047125	
621	1.55616785788e-09	7.1012538403e-11	2.94712102462e-10	6.63672551872e-05	0.999476304318	8.62237720544e-06	4.28343233154e-07	6.1129026572e-05	0.000387146757814	
